dof,candidate_id,bquad_base,bquad,bmult,ic_scale,signed_ic,score,period_error_pct,nrmse,zeta,reference_zeta,envelope_error,ler_error,fp_error
FD_SURGE,BQIC_SURGE_0704053144_F100_I072,1000000.0,1000000.0,1.0,0.72,-16.7150916,0.4855602882546433,4.547424,0.029481215,0.016211697,0.020242479,0.31774545,0.72135916,0.12454694
FD_SURGE,BQIC_SURGE_0704053144_F100_I074,1000000.0,1000000.0,1.0,0.74,-17.1793997,0.5772267959165013,0.4589769,0.026562794,0.0084766673,0.020242479,0.30910789,2.8924975,0.082668116
FD_SURGE,BQIC_SURGE_0704053144_F100_I076,1000000.0,1000000.0,1.0,0.76,-17.6437078,1.6178301860415172,6.8270088,0.026597197,0.0088756232,0.020242479,0.29161166,3.6066615,0.047931917
