dof,candidate_id,bquad_base,bquad,bmult,ic_scale,signed_ic,score,period_error_pct,nrmse,zeta,reference_zeta,envelope_error,ler_error,fp_error
FD_HEAVE,BQIC_HEAVE_0704040637_F100_I054,6600000.0,6600000.0,1.0,0.54,-4.474818000000001,0.1334558214192332,0.77118849,0.02312193,0.0027998432,0.0063011469,0.36460503,0.17087403,0.16373113
FD_HEAVE,BQIC_HEAVE_0704040637_F100_I055,6600000.0,6600000.0,1.0,0.55,-4.557685000000001,0.14786361376475649,0.7680994,0.023201332,0.0027269312,0.0063011469,0.36610833,0.16995272,0.17440366
FD_HEAVE,BQIC_HEAVE_0704040637_F100_I056,6600000.0,6600000.0,1.0,0.56,-4.640552000000001,0.16224776739715704,0.76043846,0.023288936,0.0026581327,0.0063011469,0.36770495,0.15084572,0.18521
