dof,candidate_id,bquad_base,bquad,bmult,ic_scale,signed_ic,score,period_error_pct,nrmse,zeta,reference_zeta,envelope_error,ler_error,fp_error
FD_SURGE,BQIC_SURGE_0612123519_F100_I098,1000000.0,1000000.0,1.0,0.98,-13.344660000000001,0.43852916652989715,2.6893363,0.050165381,0.013056731,0.020242479,0.41416696,0.7219758,0.32838251
FD_SURGE,BQIC_SURGE_0612123519_F100_I102,1000000.0,1000000.0,1.0,1.02,-13.88934,1.3710133830429072,7.3539414,0.049939823,0.012452802,0.020242479,0.39638209,0.52394419,0.29628903
