Time,Surge,Sway,Heave,Roll,Pitch,Yaw
0.0,-1.04089,-2.1858899999999997,0.47550000000000003,11.97218,-2.0449699999999997,0.006000000000000005
0.040000000000020464,-1.03775,-2.18329,0.47499999999999987,11.97118,-2.04567,0.006199999999999983
0.08000000000004093,-1.0346,-2.18059,0.47439999999999993,11.97118,-2.04627,0.006399999999999961
0.12000000000000455,-1.03204,-2.17739,0.47419999999999995,11.97118,-2.04487,0.005399999999999849
0.160000000000025,-1.0294699999999999,-2.17429,0.474,11.97218,-2.04347,0.0043999999999999595
0.21000000000003638,-1.02666,-2.17159,0.47350000000000003,11.970180000000001,-2.04317,0.0044999999999999485
0.25,-1.02386,-2.16899,0.4728999999999999,11.96818,-2.04297,0.0046999999999999265
0.29000000000002046,-1.02109,-2.1656899999999997,0.47319999999999984,11.966180000000001,-2.04217,0.0042999999999999705
0.3300000000000409,-1.01832,-2.1623900000000003,0.47340000000000004,11.96418,-2.04127,0.0040000000000000036
0.37000000000000455,-1.01478,-2.15909,0.4726999999999999,11.960180000000001,-2.04347,0.0041999999999999815
0.410000000000025,-1.01125,-2.15589,0.4719,11.957180000000001,-2.04557,0.0043999999999999595
0.4600000000000364,-1.00813,-2.1511899999999997,0.47209999999999996,11.954180000000001,-2.04577,0.0031999999999998696
0.5,-1.00501,-2.14649,0.47229999999999994,11.950180000000001,-2.04597,0.0020999999999999908
0.5400000000000205,-1.00175,-2.14149,0.47229999999999994,11.94518,-2.04767,0.0022999999999999687
0.5800000000000409,-0.9985,-2.13659,0.47219999999999995,11.94018,-2.04937,0.0024999999999999467
0.6200000000000045,-0.99595,-2.13119,0.4728999999999999,11.934180000000001,-2.04887,0.0016000000000000458
0.6700000000000159,-0.99339,-2.12579,0.4736,11.928180000000001,-2.04847,0.0006999999999999229
0.7100000000000364,-0.9896900000000001,-2.12019,0.47299999999999986,11.91918,-2.0508699999999997,0.0005999999999999339
0.75,-0.98599,-2.1145899999999997,0.47239999999999993,11.91118,-2.05337,0.00039999999999995595
0.7900000000000205,-0.98199,-2.10869,0.4719,11.899180000000001,-2.05547,0.00039999999999995595
0.8300000000000409,-0.9780000000000001,-2.10269,0.47140000000000004,11.88718,-2.05767,0.00039999999999995595
0.8700000000000045,-0.97419,-2.0970899999999997,0.4705999999999999,11.87218,-2.06057,9.999999999998899e-05
0.9200000000000159,-0.97038,-2.0913899999999996,0.4698,11.857180000000001,-2.06347,-9.999999999998899e-05
0.9600000000000364,-0.96647,-2.08499,0.46940000000000004,11.84218,-2.06427,0.00029999999999996696
1.0,-0.9625600000000001,-2.07849,0.46899999999999986,11.82618,-2.0651699999999997,0.0005999999999999339
1.0400000000000205,-0.9597800000000001,-2.0716900000000003,0.47039999999999993,11.806180000000001,-2.06127,-0.000500000000000167
1.080000000000041,-0.9570000000000001,-2.06489,0.4718,11.787180000000001,-2.05747,-0.0016000000000000458
1.1299999999999955,-0.95297,-2.0575900000000003,0.4717,11.76518,-2.05717,-0.0013000000000000789
1.170000000000016,-0.94894,-2.05039,0.4716,11.74418,-2.05687,-0.001100000000000101
1.2100000000000364,-0.9456100000000001,-2.04319,0.4727999999999999,11.71518,-2.0529699999999997,-0.0018000000000000238
1.25,-0.94228,-2.03599,0.474,11.68618,-2.04907,-0.0025000000000001688
1.2900000000000205,-0.94035,-2.02899,0.47530000000000006,11.65618,-2.04037,-0.0036000000000000476
1.330000000000041,-0.93843,-2.0219899999999997,0.4764999999999999,11.626180000000002,-2.03167,-0.0046000000000001595
1.3799999999999955,-0.93318,-2.01279,0.47740000000000005,11.59218,-2.03117,-0.0052000000000000934
1.420000000000016,-0.9279200000000001,-2.00359,0.47829999999999995,11.559180000000001,-2.0306699999999998,-0.005800000000000027
1.4600000000000364,-0.92601,-1.99379,0.4805999999999999,11.52318,-2.02227,-0.008199999999999985
1.5,-0.92411,-1.98399,0.4828999999999999,11.48718,-2.01397,-0.010600000000000165
1.5400000000000205,-0.92083,-1.97689,0.484,11.44518,-2.00677,-0.010499999999999954
1.5900000000000318,-0.91754,-1.96979,0.48519999999999985,11.402180000000001,-1.99957,-0.010299999999999976
1.6299999999999955,-0.91445,-1.96129,0.48619999999999997,11.35918,-1.99007,-0.012299999999999978
1.670000000000016,-0.9113600000000001,-1.95289,0.48719999999999986,11.316180000000001,-1.98047,-0.01429999999999998
