time,run_id,candidate_id,dof,event,pid,status,notes
2026-07-04T03:39:55+00:00,RUN_0001_FD_HEAVE_AMP_SH_SY_R965_H058_SWTTD_N2_07040340,AMP_SH_SY_R965_H058_SWTTD_N2_07040340,FD_HEAVE,end,26684,SUCCESS,
2026-07-04T03:39:55+00:00,RUN_0001_FD_ROLL_AMP_SH_SY_R965_H058_SWTTD_N2_07040340,AMP_SH_SY_R965_H058_SWTTD_N2_07040340,FD_ROLL,start,,RUNNING,
2026-07-04T03:44:32+00:00,RUN_0001_FD_ROLL_AMP_SH_SY_R965_H058_SWTTD_N2_07040340,AMP_SH_SY_R965_H058_SWTTD_N2_07040340,FD_ROLL,end,64672,SUCCESS,
2026-07-04T03:44:33+00:00,RUN_0001_FD_PITCH_AMP_SH_SY_R965_H058_SWTTD_N2_07040340,AMP_SH_SY_R965_H058_SWTTD_N2_07040340,FD_PITCH,start,,RUNNING,
2026-07-04T03:49:10+00:00,RUN_0001_FD_PITCH_AMP_SH_SY_R965_H058_SWTTD_N2_07040340,AMP_SH_SY_R965_H058_SWTTD_N2_07040340,FD_PITCH,end,69992,SUCCESS,
2026-07-04T03:49:10+00:00,RUN_0001_FD_YAW_AMP_SH_SY_R965_H058_SWTTD_N2_07040340,AMP_SH_SY_R965_H058_SWTTD_N2_07040340,FD_YAW,start,,RUNNING,
2026-07-04T03:55:23+00:00,RUN_0001_FD_YAW_AMP_SH_SY_R965_H058_SWTTD_N2_07040340,AMP_SH_SY_R965_H058_SWTTD_N2_07040340,FD_YAW,end,54520,SUCCESS,
2026-07-04T03:55:36+00:00,RUN_0002_FD_SWAY_AMP_SH_SY_R965_H058_SWTTD_N2_07040340,AMP_SH_SY_R965_H058_SWTTD_N2_07040340,FD_SWAY,start,,RUNNING,
2026-07-04T04:03:35+00:00,RUN_0002_FD_SWAY_AMP_SH_SY_R965_H058_SWTTD_N2_07040340,AMP_SH_SY_R965_H058_SWTTD_N2_07040340,FD_SWAY,end,64260,SUCCESS,
2026-07-04T04:06:38+00:00,RUN_0001_FD_HEAVE_BQIC_HEAVE_0704040637_F100_I054,BQIC_HEAVE_0704040637_F100_I054,FD_HEAVE,start,,RUNNING,
2026-07-04T04:10:25+00:00,RUN_0001_FD_HEAVE_BQIC_HEAVE_0704040637_F100_I054,BQIC_HEAVE_0704040637_F100_I054,FD_HEAVE,end,73332,SUCCESS,TMax=400; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T04:10:25+00:00,RUN_0001_FD_HEAVE_BQIC_HEAVE_0704040637_F100_I055,BQIC_HEAVE_0704040637_F100_I055,FD_HEAVE,start,,RUNNING,
2026-07-04T04:14:00+00:00,RUN_0001_FD_HEAVE_BQIC_HEAVE_0704040637_F100_I055,BQIC_HEAVE_0704040637_F100_I055,FD_HEAVE,end,41300,SUCCESS,TMax=400; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T04:14:01+00:00,RUN_0001_FD_HEAVE_BQIC_HEAVE_0704040637_F100_I056,BQIC_HEAVE_0704040637_F100_I056,FD_HEAVE,start,,RUNNING,
2026-07-04T04:17:37+00:00,RUN_0001_FD_HEAVE_BQIC_HEAVE_0704040637_F100_I056,BQIC_HEAVE_0704040637_F100_I056,FD_HEAVE,end,11348,SUCCESS,TMax=400; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T04:17:52+00:00,RUN_0001_FD_SWAY_BQIC_SWAY_0704041752_F095_I100,BQIC_SWAY_0704041752_F095_I100,FD_SWAY,start,,RUNNING,
2026-07-04T04:27:08+00:00,RUN_0001_FD_SWAY_BQIC_SWAY_0704041752_F095_I100,BQIC_SWAY_0704041752_F095_I100,FD_SWAY,end,20936,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T04:27:40+00:00,RUN_0001_FD_SWAY_BQIC_SWAY_0704041752_F105_I100,BQIC_SWAY_0704041752_F105_I100,FD_SWAY,start,,RUNNING,
2026-07-04T04:37:49+00:00,RUN_0001_FD_SWAY_BQIC_SWAY_0704041752_F105_I100,BQIC_SWAY_0704041752_F105_I100,FD_SWAY,end,74232,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T04:38:16+00:00,RUN_0001_FD_SURGE_AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,FD_SURGE,start,,RUNNING,
2026-07-04T04:47:27+00:00,RUN_0001_FD_SURGE_AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,FD_SURGE,end,67332,SUCCESS,
2026-07-04T04:47:27+00:00,RUN_0001_FD_SWAY_AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,FD_SWAY,start,,RUNNING,
2026-07-04T04:55:28+00:00,RUN_0001_FD_SWAY_AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,FD_SWAY,end,27668,SUCCESS,
2026-07-04T04:55:29+00:00,RUN_0001_FD_HEAVE_AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,FD_HEAVE,start,,RUNNING,
2026-07-04T04:59:10+00:00,RUN_0001_FD_HEAVE_AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,FD_HEAVE,end,41856,SUCCESS,
2026-07-04T04:59:11+00:00,RUN_0001_FD_ROLL_AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,FD_ROLL,start,,RUNNING,
2026-07-04T05:03:52+00:00,RUN_0001_FD_ROLL_AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,FD_ROLL,end,45628,SUCCESS,
2026-07-04T05:03:52+00:00,RUN_0001_FD_PITCH_AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,FD_PITCH,start,,RUNNING,
2026-07-04T05:08:34+00:00,RUN_0001_FD_PITCH_AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,FD_PITCH,end,35488,SUCCESS,
2026-07-04T05:08:34+00:00,RUN_0001_FD_YAW_AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,FD_YAW,start,,RUNNING,
2026-07-04T05:14:53+00:00,RUN_0001_FD_YAW_AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,FD_YAW,end,18348,SUCCESS,
2026-07-04T05:15:20+00:00,RUN_0002_FD_HEAVE_AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,FD_HEAVE,start,,RUNNING,
2026-07-04T05:18:59+00:00,RUN_0002_FD_HEAVE_AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,AMP_SH_SY_R965_H058_SWTTD_N2_07040340_BQIC_0704043815,FD_HEAVE,end,14228,SUCCESS,
2026-07-04T05:19:50+00:00,RUN_0001_FD_HEAVE_BQIC_HEAVE_0704051950_F100_I048,BQIC_HEAVE_0704051950_F100_I048,FD_HEAVE,start,,RUNNING,
2026-07-04T05:23:32+00:00,RUN_0001_FD_HEAVE_BQIC_HEAVE_0704051950_F100_I048,BQIC_HEAVE_0704051950_F100_I048,FD_HEAVE,end,55800,SUCCESS,TMax=400; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T05:23:33+00:00,RUN_0001_FD_HEAVE_BQIC_HEAVE_0704051950_F100_I050,BQIC_HEAVE_0704051950_F100_I050,FD_HEAVE,start,,RUNNING,
2026-07-04T05:27:10+00:00,RUN_0001_FD_HEAVE_BQIC_HEAVE_0704051950_F100_I050,BQIC_HEAVE_0704051950_F100_I050,FD_HEAVE,end,40828,SUCCESS,TMax=400; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T05:27:10+00:00,RUN_0001_FD_HEAVE_BQIC_HEAVE_0704051950_F100_I052,BQIC_HEAVE_0704051950_F100_I052,FD_HEAVE,start,,RUNNING,
2026-07-04T05:30:47+00:00,RUN_0001_FD_HEAVE_BQIC_HEAVE_0704051950_F100_I052,BQIC_HEAVE_0704051950_F100_I052,FD_HEAVE,end,46260,SUCCESS,TMax=400; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T05:31:44+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704053144_F100_I072,BQIC_SURGE_0704053144_F100_I072,FD_SURGE,start,,RUNNING,
2026-07-04T05:39:48+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704053144_F100_I072,BQIC_SURGE_0704053144_F100_I072,FD_SURGE,end,67432,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T05:39:49+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704053144_F100_I074,BQIC_SURGE_0704053144_F100_I074,FD_SURGE,start,,RUNNING,
2026-07-04T05:47:47+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704053144_F100_I074,BQIC_SURGE_0704053144_F100_I074,FD_SURGE,end,53948,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T05:47:48+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704053144_F100_I076,BQIC_SURGE_0704053144_F100_I076,FD_SURGE,start,,RUNNING,
2026-07-04T05:55:50+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704053144_F100_I076,BQIC_SURGE_0704053144_F100_I076,FD_SURGE,end,63976,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T05:56:12+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704055611_F105_I074,BQIC_SURGE_0704055611_F105_I074,FD_SURGE,start,,RUNNING,
2026-07-04T06:04:12+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704055611_F105_I074,BQIC_SURGE_0704055611_F105_I074,FD_SURGE,end,26840,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T06:04:12+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704055611_F110_I074,BQIC_SURGE_0704055611_F110_I074,FD_SURGE,start,,RUNNING,
2026-07-04T06:12:12+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704055611_F110_I074,BQIC_SURGE_0704055611_F110_I074,FD_SURGE,end,22372,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T06:12:12+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704055611_F120_I074,BQIC_SURGE_0704055611_F120_I074,FD_SURGE,start,,RUNNING,
2026-07-04T06:20:11+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704055611_F120_I074,BQIC_SURGE_0704055611_F120_I074,FD_SURGE,end,11940,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T06:20:39+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704062039_F101_I074,BQIC_SURGE_0704062039_F101_I074,FD_SURGE,start,,RUNNING,
2026-07-04T06:28:42+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704062039_F101_I074,BQIC_SURGE_0704062039_F101_I074,FD_SURGE,end,20084,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T06:28:43+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704062039_F102_I074,BQIC_SURGE_0704062039_F102_I074,FD_SURGE,start,,RUNNING,
2026-07-04T06:36:41+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704062039_F102_I074,BQIC_SURGE_0704062039_F102_I074,FD_SURGE,end,46764,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T06:36:41+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704062039_F103_I074,BQIC_SURGE_0704062039_F103_I074,FD_SURGE,start,,RUNNING,
2026-07-04T06:44:40+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704062039_F103_I074,BQIC_SURGE_0704062039_F103_I074,FD_SURGE,end,2488,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T06:45:06+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704064505_F102_I074,BQIC_SURGE_0704064505_F102_I074,FD_SURGE,start,,RUNNING,
2026-07-04T06:53:05+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704064505_F102_I074,BQIC_SURGE_0704064505_F102_I074,FD_SURGE,end,23040,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T06:53:21+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704065321_F102_I074,BQIC_SURGE_0704065321_F102_I074,FD_SURGE,start,,RUNNING,
2026-07-04T07:01:23+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704065321_F102_I074,BQIC_SURGE_0704065321_F102_I074,FD_SURGE,end,11928,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T07:01:42+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704070142_F102_I074,BQIC_SURGE_0704070142_F102_I074,FD_SURGE,start,,RUNNING,
2026-07-04T07:09:42+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704070142_F102_I074,BQIC_SURGE_0704070142_F102_I074,FD_SURGE,end,19080,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T07:10:50+00:00,RUN_0001_FD_SURGE_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_SURGE,start,,RUNNING,
2026-07-04T07:18:52+00:00,RUN_0001_FD_SURGE_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_SURGE,end,10832,SUCCESS,
2026-07-04T07:18:52+00:00,RUN_0001_FD_SWAY_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_SWAY,start,,RUNNING,
2026-07-04T07:26:52+00:00,RUN_0001_FD_SWAY_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_SWAY,end,64692,SUCCESS,
2026-07-04T07:26:53+00:00,RUN_0001_FD_HEAVE_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_HEAVE,start,,RUNNING,
2026-07-04T07:30:29+00:00,RUN_0001_FD_HEAVE_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_HEAVE,end,13756,SUCCESS,
2026-07-04T07:30:30+00:00,RUN_0001_FD_ROLL_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_ROLL,start,,RUNNING,
2026-07-04T07:35:09+00:00,RUN_0001_FD_ROLL_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_ROLL,end,37904,SUCCESS,
2026-07-04T07:35:09+00:00,RUN_0001_FD_PITCH_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_PITCH,start,,RUNNING,
2026-07-04T07:39:49+00:00,RUN_0001_FD_PITCH_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_PITCH,end,70144,SUCCESS,
2026-07-04T07:39:49+00:00,RUN_0001_FD_YAW_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_YAW,start,,RUNNING,
2026-07-04T07:46:05+00:00,RUN_0001_FD_YAW_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_YAW,end,71144,SUCCESS,
2026-07-04T07:46:49+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704074649_F102_I073,BQIC_SURGE_0704074649_F102_I073,FD_SURGE,start,,RUNNING,
2026-07-04T07:54:52+00:00,RUN_0001_FD_SURGE_BQIC_SURGE_0704074649_F102_I073,BQIC_SURGE_0704074649_F102_I073,FD_SURGE,end,71644,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T07:55:13+00:00,RUN_0001_FD_SWAY_BQIC_SWAY_0704075513_F100_I082,BQIC_SWAY_0704075513_F100_I082,FD_SWAY,start,,RUNNING,
2026-07-04T08:03:14+00:00,RUN_0001_FD_SWAY_BQIC_SWAY_0704075513_F100_I082,BQIC_SWAY_0704075513_F100_I082,FD_SWAY,end,26892,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T08:03:15+00:00,RUN_0001_FD_SWAY_BQIC_SWAY_0704075513_F100_I084,BQIC_SWAY_0704075513_F100_I084,FD_SWAY,start,,RUNNING,
2026-07-04T08:11:21+00:00,RUN_0001_FD_SWAY_BQIC_SWAY_0704075513_F100_I084,BQIC_SWAY_0704075513_F100_I084,FD_SWAY,end,25120,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T08:12:14+00:00,RUN_0001_FD_SWAY_SWAY_TTDSS_N18_07040812,SWAY_TTDSS_N18_07040812,FD_SWAY,start,,RUNNING,
2026-07-04T08:20:14+00:00,RUN_0001_FD_SWAY_SWAY_TTDSS_N18_07040812,SWAY_TTDSS_N18_07040812,FD_SWAY,end,53888,SUCCESS,TMax=900
2026-07-04T08:20:24+00:00,RUN_0001_FD_SWAY_SWAY_TTDSS_N22_07040812,SWAY_TTDSS_N22_07040812,FD_SWAY,start,,RUNNING,
2026-07-04T08:28:25+00:00,RUN_0001_FD_SWAY_SWAY_TTDSS_N22_07040812,SWAY_TTDSS_N22_07040812,FD_SWAY,end,70328,SUCCESS,TMax=900
2026-07-04T08:29:35+00:00,RUN_0001_FD_SURGE_SURGE_SG1019_EA099_07040831,SURGE_SG1019_EA099_07040831,FD_SURGE,start,,RUNNING,
2026-07-04T08:37:36+00:00,RUN_0001_FD_SURGE_SURGE_SG1019_EA099_07040831,SURGE_SG1019_EA099_07040831,FD_SURGE,end,19468,SUCCESS,TMax=900; MoorDyn EA_scale=0.99
2026-07-04T08:40:17+00:00,RUN_0001_FD_SURGE_SURGE_SG1019_BL450_07040846,SURGE_SG1019_BL450_07040846,FD_SURGE,start,,RUNNING,
2026-07-04T08:48:19+00:00,RUN_0001_FD_SURGE_SURGE_SG1019_BL450_07040846,SURGE_SG1019_BL450_07040846,FD_SURGE,end,15048,SUCCESS,TMax=900; HydroDyn edits=1
2026-07-04T08:49:13+00:00,RUN_0001_FD_SURGE_SURGE_SG1019_BL420_07040900,SURGE_SG1019_BL420_07040900,FD_SURGE,start,,RUNNING,
2026-07-04T08:57:11+00:00,RUN_0001_FD_SURGE_SURGE_SG1019_BL420_07040900,SURGE_SG1019_BL420_07040900,FD_SURGE,end,42568,SUCCESS,TMax=900; HydroDyn edits=1
2026-07-04T08:58:21+00:00,RUN_0001_FD_SURGE_SURGE_IC72_CL0_07040912,SURGE_IC72_CL0_07040912,FD_SURGE,start,,RUNNING,
2026-07-04T09:06:20+00:00,RUN_0001_FD_SURGE_SURGE_IC72_CL0_07040912,SURGE_IC72_CL0_07040912,FD_SURGE,end,3136,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=2
2026-07-04T09:06:55+00:00,RUN_0001_FD_SURGE_SURGE_IC72_CL4K_07040924,SURGE_IC72_CL4K_07040924,FD_SURGE,start,,RUNNING,
2026-07-04T09:14:57+00:00,RUN_0001_FD_SURGE_SURGE_IC72_CL4K_07040924,SURGE_IC72_CL4K_07040924,FD_SURGE,end,33900,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=2
2026-07-04T09:15:45+00:00,RUN_0001_FD_SURGE_SURGE_IC72_EA0998_07040918,SURGE_IC72_EA0998_07040918,FD_SURGE,start,,RUNNING,
2026-07-04T09:23:45+00:00,RUN_0001_FD_SURGE_SURGE_IC72_EA0998_07040918,SURGE_IC72_EA0998_07040918,FD_SURGE,end,37156,SUCCESS,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1; MoorDyn EA_scale=0.998
2026-07-04T09:26:17+00:00,RUN_0001_FD_YAW_YAW_IC_Y1505_07040931,YAW_IC_Y1505_07040931,FD_YAW,start,,RUNNING,
2026-07-04T09:32:32+00:00,RUN_0001_FD_YAW_YAW_IC_Y1505_07040931,YAW_IC_Y1505_07040931,FD_YAW,end,20444,SUCCESS,TMax=700; ElastoDyn initial_conditions
2026-07-04T09:32:50+00:00,RUN_0001_FD_YAW_YAW_IC_Y1508_07040931,YAW_IC_Y1508_07040931,FD_YAW,start,,RUNNING,
2026-07-04T09:39:12+00:00,RUN_0001_FD_YAW_YAW_IC_Y1508_07040931,YAW_IC_Y1508_07040931,FD_YAW,end,69968,SUCCESS,TMax=700; ElastoDyn initial_conditions
2026-07-04T09:39:49+00:00,RUN_0001_FD_YAW_YAW_IC_Y15056_07040941,YAW_IC_Y15056_07040941,FD_YAW,start,,RUNNING,
2026-07-04T09:46:05+00:00,RUN_0001_FD_YAW_YAW_IC_Y15056_07040941,YAW_IC_Y15056_07040941,FD_YAW,end,64296,SUCCESS,TMax=700; ElastoDyn initial_conditions
2026-07-04T09:46:44+00:00,RUN_0001_FD_YAW_YAW_IC_Y15052_07040949,YAW_IC_Y15052_07040949,FD_YAW,start,,RUNNING,
2026-07-04T09:53:04+00:00,RUN_0001_FD_YAW_YAW_IC_Y15052_07040949,YAW_IC_Y15052_07040949,FD_YAW,end,30772,SUCCESS,TMax=700; ElastoDyn initial_conditions
2026-07-04T09:53:54+00:00,RUN_0001_FD_SURGE_AMP_SH_H054_SWTTD_Y15052_07041000,AMP_SH_H054_SWTTD_Y15052_07041000,FD_SURGE,start,,RUNNING,
2026-07-04T10:01:57+00:00,RUN_0001_FD_SURGE_AMP_SH_H054_SWTTD_Y15052_07041000,AMP_SH_H054_SWTTD_Y15052_07041000,FD_SURGE,end,32308,SUCCESS,
2026-07-04T10:01:58+00:00,RUN_0001_FD_SWAY_AMP_SH_H054_SWTTD_Y15052_07041000,AMP_SH_H054_SWTTD_Y15052_07041000,FD_SWAY,start,,RUNNING,
2026-07-04T10:09:55+00:00,RUN_0001_FD_SWAY_AMP_SH_H054_SWTTD_Y15052_07041000,AMP_SH_H054_SWTTD_Y15052_07041000,FD_SWAY,end,5260,SUCCESS,
2026-07-04T10:09:56+00:00,RUN_0001_FD_HEAVE_AMP_SH_H054_SWTTD_Y15052_07041000,AMP_SH_H054_SWTTD_Y15052_07041000,FD_HEAVE,start,,RUNNING,
2026-07-04T10:13:32+00:00,RUN_0001_FD_HEAVE_AMP_SH_H054_SWTTD_Y15052_07041000,AMP_SH_H054_SWTTD_Y15052_07041000,FD_HEAVE,end,71612,SUCCESS,
2026-07-04T10:13:32+00:00,RUN_0001_FD_ROLL_AMP_SH_H054_SWTTD_Y15052_07041000,AMP_SH_H054_SWTTD_Y15052_07041000,FD_ROLL,start,,RUNNING,
2026-07-04T10:18:12+00:00,RUN_0001_FD_ROLL_AMP_SH_H054_SWTTD_Y15052_07041000,AMP_SH_H054_SWTTD_Y15052_07041000,FD_ROLL,end,60320,SUCCESS,
2026-07-04T10:18:12+00:00,RUN_0001_FD_PITCH_AMP_SH_H054_SWTTD_Y15052_07041000,AMP_SH_H054_SWTTD_Y15052_07041000,FD_PITCH,start,,RUNNING,
2026-07-04T10:22:52+00:00,RUN_0001_FD_PITCH_AMP_SH_H054_SWTTD_Y15052_07041000,AMP_SH_H054_SWTTD_Y15052_07041000,FD_PITCH,end,14716,SUCCESS,
2026-07-04T10:22:53+00:00,RUN_0001_FD_YAW_AMP_SH_H054_SWTTD_Y15052_07041000,AMP_SH_H054_SWTTD_Y15052_07041000,FD_YAW,start,,RUNNING,
2026-07-04T10:29:07+00:00,RUN_0001_FD_YAW_AMP_SH_H054_SWTTD_Y15052_07041000,AMP_SH_H054_SWTTD_Y15052_07041000,FD_YAW,end,69744,SUCCESS,
2026-07-04T10:29:49+00:00,RUN_0002_FD_YAW_AMP_SH_H054_SWTTD_Y15052_07041000,AMP_SH_H054_SWTTD_Y15052_07041000,FD_YAW,start,,RUNNING,
2026-07-04T10:36:05+00:00,RUN_0002_FD_YAW_AMP_SH_H054_SWTTD_Y15052_07041000,AMP_SH_H054_SWTTD_Y15052_07041000,FD_YAW,end,18416,SUCCESS,
2026-07-04T10:37:53+00:00,RUN_0001_FD_ROLL_BQIC_ROLL_0704103753_F090_I100,BQIC_ROLL_0704103753_F090_I100,FD_ROLL,start,,RUNNING,
2026-07-04T10:42:32+00:00,RUN_0001_FD_ROLL_BQIC_ROLL_0704103753_F090_I100,BQIC_ROLL_0704103753_F090_I100,FD_ROLL,end,72164,SUCCESS,TMax=520; ElastoDyn initial_conditions; HydroDyn edits=1
2026-07-04T10:43:10+00:00,RUN_0001_FD_ROLL_ROLL_BQ873_07041043,ROLL_BQ873_07041043,FD_ROLL,start,,RUNNING,
2026-07-04T10:47:50+00:00,RUN_0001_FD_ROLL_ROLL_BQ873_07041043,ROLL_BQ873_07041043,FD_ROLL,end,50072,SUCCESS,TMax=520; HydroDyn edits=1
2026-07-04T10:48:34+00:00,RUN_0001_FD_ROLL_ROLL_BQ8715_07041049,ROLL_BQ8715_07041049,FD_ROLL,start,,RUNNING,
2026-07-04T10:53:15+00:00,RUN_0001_FD_ROLL_ROLL_BQ8715_07041049,ROLL_BQ8715_07041049,FD_ROLL,end,45856,SUCCESS,TMax=520; HydroDyn edits=1
2026-07-04T10:54:08+00:00,RUN_0001_FD_SURGE_AMP_SH_H054_SWTTD_Y15052_R8715_07041055,AMP_SH_H054_SWTTD_Y15052_R8715_07041055,FD_SURGE,start,,RUNNING,
2026-07-04T11:02:08+00:00,RUN_0001_FD_SURGE_AMP_SH_H054_SWTTD_Y15052_R8715_07041055,AMP_SH_H054_SWTTD_Y15052_R8715_07041055,FD_SURGE,end,65128,SUCCESS,
2026-07-04T11:02:09+00:00,RUN_0001_FD_SWAY_AMP_SH_H054_SWTTD_Y15052_R8715_07041055,AMP_SH_H054_SWTTD_Y15052_R8715_07041055,FD_SWAY,start,,RUNNING,
2026-07-04T11:10:09+00:00,RUN_0001_FD_SWAY_AMP_SH_H054_SWTTD_Y15052_R8715_07041055,AMP_SH_H054_SWTTD_Y15052_R8715_07041055,FD_SWAY,end,28368,SUCCESS,
2026-07-04T11:10:10+00:00,RUN_0001_FD_HEAVE_AMP_SH_H054_SWTTD_Y15052_R8715_07041055,AMP_SH_H054_SWTTD_Y15052_R8715_07041055,FD_HEAVE,start,,RUNNING,
