dof,candidate_id,bquad_base,bquad,bmult,ic_scale,signed_ic,score,period_error_pct,nrmse,zeta,reference_zeta,envelope_error,ler_error,fp_error
FD_SURGE,BQIC_SURGE_0704065321_F102_I074,1000000.0,1018999.9999999999,1.019,0.74,-17.1793997,0.12273440291175981,0.79980286,0.02585608,0.010516883,0.020242479,0.31501947,0.65915276,0.066272776
