dof,candidate_id,bquad_base,bquad,bmult,ic_scale,signed_ic,score,period_error_pct,nrmse,zeta,reference_zeta,envelope_error,ler_error,fp_error
FD_SURGE,BQIC_SURGE_0704064505_F102_I074,1000000.0,1018000.0,1.018,0.74,-17.1793997,0.3919449168084274,2.0547125,0.026511633,0.012718487,0.020242479,0.29145889,2.0408424,0.061696324
