run_id,candidate_id,dof,input_dir,output_dir,fst_file,status,pid,start_time,end_time,elapsed_sec,timeout_sec,return_code,stdout_path,stderr_path,input_sha256,output_sha256,notes
RUN_0001_FD_HEAVE_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,FD_HEAVE,04_current_runs/runs/RUN_0001_FD_HEAVE_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input,04_current_runs/runs/RUN_0001_FD_HEAVE_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/output,04_current_runs/runs/RUN_0001_FD_HEAVE_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input/qg_r001_center_heave_adcda246.fst,SUCCESS,23976,2026-06-12T09:45:34+00:00,2026-06-12T09:50:20+00:00,286.170,900,0,04_current_runs/runs/RUN_0001_FD_HEAVE_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_HEAVE_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stderr.txt,af708fa3e41758c340ec1fe0cf7fbe0cc1c5ccf2ef573ed24c4b1b2e1e39b2df,,
RUN_0001_FD_ROLL_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,FD_ROLL,04_current_runs/runs/RUN_0001_FD_ROLL_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input,04_current_runs/runs/RUN_0001_FD_ROLL_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/output,04_current_runs/runs/RUN_0001_FD_ROLL_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input/qg_r001_center_roll_38d48f80.fst,SUCCESS,25400,2026-06-12T09:50:21+00:00,2026-06-12T09:56:42+00:00,381.165,900,0,04_current_runs/runs/RUN_0001_FD_ROLL_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_ROLL_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stderr.txt,ab27ec51d1cfe5f80b05307d858675898cc70832f7b737c0317d40121a72ea6d,,
RUN_0001_FD_PITCH_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,FD_PITCH,04_current_runs/runs/RUN_0001_FD_PITCH_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input,04_current_runs/runs/RUN_0001_FD_PITCH_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/output,04_current_runs/runs/RUN_0001_FD_PITCH_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input/qg_r001_center_pitch_e18abe27.fst,SUCCESS,56228,2026-06-12T09:56:43+00:00,2026-06-12T10:03:16+00:00,393.171,900,0,04_current_runs/runs/RUN_0001_FD_PITCH_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_PITCH_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stderr.txt,0296a7d7f791743f892ffed1766ef951658e926e1e74082cbe3e7ef06795bed5,,
RUN_0001_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,FD_YAW,04_current_runs/runs/RUN_0001_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input,04_current_runs/runs/RUN_0001_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/output,04_current_runs/runs/RUN_0001_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input/qg_r001_center_yaw_fe6ed2b1.fst,SUCCESS,6884,2026-06-12T10:03:16+00:00,2026-06-12T10:12:00+00:00,523.214,900,0,04_current_runs/runs/RUN_0001_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stderr.txt,0ee4e38045b771a88939c0cc9366da66a1ab25ac83c3b818b30cceb66459ae09,,
RUN_0003_FD_SWAY_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,FD_SWAY,04_current_runs/runs/RUN_0003_FD_SWAY_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input,04_current_runs/runs/RUN_0003_FD_SWAY_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/output,04_current_runs/runs/RUN_0003_FD_SWAY_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input/qg_r001_center_sway_ac064de6.fst,SUCCESS,48264,2026-06-12T11:50:12+00:00,2026-06-12T12:02:00+00:00,707.498,900,0,04_current_runs/runs/RUN_0003_FD_SWAY_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stdout.txt,04_current_runs/runs/RUN_0003_FD_SWAY_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stderr.txt,5ef79552d980028514dc137efd61ad267ef9cb0db065aad2caaae46853359894,,
RUN_0004_FD_SWAY_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,FD_SWAY,04_current_runs/runs/RUN_0004_FD_SWAY_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input,04_current_runs/runs/RUN_0004_FD_SWAY_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/output,04_current_runs/runs/RUN_0004_FD_SWAY_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input/qg_r001_center_sway_ac064de6.fst,SUCCESS,57968,2026-06-12T11:50:53+00:00,2026-06-12T12:02:34+00:00,701.391,900,0,04_current_runs/runs/RUN_0004_FD_SWAY_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stdout.txt,04_current_runs/runs/RUN_0004_FD_SWAY_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stderr.txt,5d42173e92355598f62a6a9e3fb48b5a417820a1aa509d1d8ab912cf8e503bc3,,
RUN_0002_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,FD_YAW,04_current_runs/runs/RUN_0002_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input,04_current_runs/runs/RUN_0002_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/output,04_current_runs/runs/RUN_0002_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input/qg_r001_center_yaw_fe6ed2b1.fst,FAILED,58156,2026-06-12T12:02:41+00:00,2026-06-12T12:03:51+00:00,70.037,900,4294967295,04_current_runs/runs/RUN_0002_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stdout.txt,04_current_runs/runs/RUN_0002_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stderr.txt,4543601f301cf94f9cc01370fc099eef894bb94c23b742fee34f7058fbf09abd,,
RUN_0003_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400,FD_YAW,04_current_runs/runs/RUN_0003_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input,04_current_runs/runs/RUN_0003_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/output,04_current_runs/runs/RUN_0003_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/input/qg_r001_center_yaw_fe6ed2b1.fst,SUCCESS,53440,2026-06-12T12:04:28+00:00,2026-06-12T12:12:36+00:00,487.256,900,0,04_current_runs/runs/RUN_0003_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stdout.txt,04_current_runs/runs/RUN_0003_FD_YAW_RBQ90_PBL255_IMPORTED_PACKAGE_PERIOD_TUNED_20225Z0000_BQIC_0611143733_BQIC_0611161228_BQIC_0612060642_BQIC_0612072125_BQIC_0612091400/logs/stderr.txt,f17a64fa67a151db4a1b8df7a8ba0fd939a06beecc73ebc5b258b1783f7c0eaf,,
RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F100_I100,BQIC_SURGE_0612120539_F100_I100,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F100_I100/input,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F100_I100/output,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F100_I100/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,31732,2026-06-12T12:05:39+00:00,2026-06-12T12:15:44+00:00,605.257,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F100_I100/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F100_I100/logs/stderr.txt,7339e412e62c9ca990ef4e81cca56d82eb72d9d0a288b2af2668fb332319e8b2,,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F150_I100,BQIC_SURGE_0612120539_F150_I100,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F150_I100/input,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F150_I100/output,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F150_I100/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,2488,2026-06-12T12:15:45+00:00,2026-06-12T12:25:34+00:00,589.243,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F150_I100/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F150_I100/logs/stderr.txt,dee397a77fa4b0b307209eb3ccb8a024a35eed8e289493506496ce0d1d888144,,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
RUN_0001_FD_SURGE_PHYS_SURGE_BASE_22152Z0000,PHYS_SURGE_BASE_22152Z0000,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_PHYS_SURGE_BASE_22152Z0000/input,04_current_runs/runs/RUN_0001_FD_SURGE_PHYS_SURGE_BASE_22152Z0000/output,04_current_runs/runs/RUN_0001_FD_SURGE_PHYS_SURGE_BASE_22152Z0000/input/OpenFAST_input_files/IEA-15-240-RWT-UMaineSemi.fst,SUCCESS,39176,2026-06-12T12:21:53+00:00,2026-06-12T12:27:35+00:00,342.349,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_PHYS_SURGE_BASE_22152Z0000/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_PHYS_SURGE_BASE_22152Z0000/logs/stderr.txt,3a1890eccbc94864aaecc1a67d85425464d37595b3eb19ecb1b6e5ac93baa6d6,,TMax=900; ElastoDyn initial_conditions
RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F200_I100,BQIC_SURGE_0612120539_F200_I100,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F200_I100/input,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F200_I100/output,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F200_I100/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,33628,2026-06-12T12:25:35+00:00,2026-06-12T12:35:08+00:00,573.224,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F200_I100/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612120539_F200_I100/logs/stderr.txt,64e58e00de0e077636d617e41f08f95c2cb35a83c4f2d4b3081bcbb7ac01f687,,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F075_I090,BQIC_SURGE_0612122849_F075_I090,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F075_I090/input,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F075_I090/output,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F075_I090/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,1056,2026-06-12T12:28:49+00:00,2026-06-12T12:38:21+00:00,571.347,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F075_I090/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F075_I090/logs/stderr.txt,33d3ca1e1ec34c14f2f27c625ef7f085e515a6eefb5a113f296299ccce29743c,,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
RUN_0001_FD_SURGE_BQIC_SURGE_0612123519_F100_I098,BQIC_SURGE_0612123519_F100_I098,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612123519_F100_I098/input,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612123519_F100_I098/output,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612123519_F100_I098/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,19512,2026-06-12T12:35:19+00:00,2026-06-12T12:44:44+00:00,564.221,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612123519_F100_I098/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612123519_F100_I098/logs/stderr.txt,2a90263bcbeb98cd5614b8b8db7fe563aa26431f74052447b4a3f496e8a9a852,,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F100_I090,BQIC_SURGE_0612122849_F100_I090,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F100_I090/input,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F100_I090/output,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F100_I090/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,24696,2026-06-12T12:38:21+00:00,2026-06-12T12:48:07+00:00,585.244,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F100_I090/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F100_I090/logs/stderr.txt,a6b2fc55eda563a748c135617380b78f4ac49fb0e5210486826e3cc9e92b6aea,,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
RUN_0001_FD_SURGE_BQIC_SURGE_0612123519_F100_I102,BQIC_SURGE_0612123519_F100_I102,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612123519_F100_I102/input,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612123519_F100_I102/output,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612123519_F100_I102/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,42448,2026-06-12T12:44:44+00:00,2026-06-12T12:54:43+00:00,598.233,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612123519_F100_I102/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612123519_F100_I102/logs/stderr.txt,9e5820471f53a1bd4aab9737bb7103ff5bc8b0dc2cb677c3aeed42b7ae71fc9f,,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F125_I090,BQIC_SURGE_0612122849_F125_I090,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F125_I090/input,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F125_I090/output,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F125_I090/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,4820,2026-06-12T12:48:07+00:00,2026-06-12T12:58:11+00:00,603.253,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F125_I090/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0612122849_F125_I090/logs/stderr.txt,0bfdf3069b359939dc28557c5a67305cc3e08e271cf13688ef811fb596324f0f,,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
RUN_0001_FD_ROLL_BQIC_ROLL_0612125455_F080_I100,BQIC_ROLL_0612125455_F080_I100,FD_ROLL,04_current_runs/runs/RUN_0001_FD_ROLL_BQIC_ROLL_0612125455_F080_I100/input,04_current_runs/runs/RUN_0001_FD_ROLL_BQIC_ROLL_0612125455_F080_I100/output,04_current_runs/runs/RUN_0001_FD_ROLL_BQIC_ROLL_0612125455_F080_I100/input/qg_r001_center_roll_38d48f80.fst,SUCCESS,36468,2026-06-12T12:54:55+00:00,2026-06-12T13:01:04+00:00,368.257,900,0,04_current_runs/runs/RUN_0001_FD_ROLL_BQIC_ROLL_0612125455_F080_I100/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_ROLL_BQIC_ROLL_0612125455_F080_I100/logs/stderr.txt,bb10f42372271c3e8edb9c1d14050dbcab91a2975a506c9bf1c3dcd007f4d0d9,,TMax=520; ElastoDyn initial_conditions; HydroDyn edits=1
RUN_0001_FD_ROLL_BQIC_ROLL_0612125455_F090_I100,BQIC_ROLL_0612125455_F090_I100,FD_ROLL,04_current_runs/runs/RUN_0001_FD_ROLL_BQIC_ROLL_0612125455_F090_I100/input,04_current_runs/runs/RUN_0001_FD_ROLL_BQIC_ROLL_0612125455_F090_I100/output,04_current_runs/runs/RUN_0001_FD_ROLL_BQIC_ROLL_0612125455_F090_I100/input/qg_r001_center_roll_38d48f80.fst,SUCCESS,10696,2026-06-12T13:01:04+00:00,2026-06-12T13:07:27+00:00,382.173,900,0,04_current_runs/runs/RUN_0001_FD_ROLL_BQIC_ROLL_0612125455_F090_I100/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_ROLL_BQIC_ROLL_0612125455_F090_I100/logs/stderr.txt,de29d091fefaf5d3272559c30252347e260e3759480bc3322412a39264a9698a,,TMax=520; ElastoDyn initial_conditions; HydroDyn edits=1
RUN_0001_FD_HEAVE_BQIC_HEAVE_0612134238_F100_I080,BQIC_HEAVE_0612134238_F100_I080,FD_HEAVE,04_current_runs/runs/RUN_0001_FD_HEAVE_BQIC_HEAVE_0612134238_F100_I080/input,04_current_runs/runs/RUN_0001_FD_HEAVE_BQIC_HEAVE_0612134238_F100_I080/output,04_current_runs/runs/RUN_0001_FD_HEAVE_BQIC_HEAVE_0612134238_F100_I080/input/qg_r001_center_heave_adcda246.fst,FAILED,16800,2026-06-12T13:42:38+00:00,2026-06-12T13:43:04+00:00,26.065,900,4294967295,04_current_runs/runs/RUN_0001_FD_HEAVE_BQIC_HEAVE_0612134238_F100_I080/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_HEAVE_BQIC_HEAVE_0612134238_F100_I080/logs/stderr.txt,c5edca8e44a77f4d0e311900280d96bc9420db4f1df7e814ed46e5b52905903f,,TMax=400; ElastoDyn initial_conditions; HydroDyn edits=1
RUN_0001_FD_HEAVE_BQIC_HEAVE_0612134333_F200_I100,BQIC_HEAVE_0612134333_F200_I100,FD_HEAVE,04_current_runs/runs/RUN_0001_FD_HEAVE_BQIC_HEAVE_0612134333_F200_I100/input,04_current_runs/runs/RUN_0001_FD_HEAVE_BQIC_HEAVE_0612134333_F200_I100/output,04_current_runs/runs/RUN_0001_FD_HEAVE_BQIC_HEAVE_0612134333_F200_I100/input/qg_r001_center_heave_adcda246.fst,SUCCESS,55804,2026-06-12T13:43:33+00:00,2026-06-12T13:48:05+00:00,272.120,900,0,04_current_runs/runs/RUN_0001_FD_HEAVE_BQIC_HEAVE_0612134333_F200_I100/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_HEAVE_BQIC_HEAVE_0612134333_F200_I100/logs/stderr.txt,0a74dffcb2e907c71d329702521e0a3beca6664a3873b2494ca0650b2ecdd2ae,,TMax=400; ElastoDyn initial_conditions; HydroDyn edits=1
