dof,candidate_id,bquad_base,bquad,bmult,ic_scale,signed_ic,score,period_error_pct,nrmse,zeta,reference_zeta,envelope_error,ler_error,fp_error
FD_SURGE,BQIC_SURGE_0612143905_F100_I065,1000000.0,1000000.0,1.0,0.65,-15.09001325,2.099777260329417,10.943482,0.046711877,0.01282465,0.020242479,0.36719407,0.51386396,0.21652556
FD_SURGE,BQIC_SURGE_0612143905_F100_I070,1000000.0,1000000.0,1.0,0.7,-16.2507835,1.1519625614479514,7.2874871,0.053593904,0.010804843,0.020242479,0.29731279,0.2467161,0.11676075
